"NAME","GEO_ID","P043001","P043002","P043003","P043004","P043005","P043006","P043007","P043008","P043009","P043010","P043011","P043012","P043013","P043014","P043015","P043016","P043017","P043018","P043019","P043020","P043021","P043022","P043023","P043024","P043025","P043026","P043027","P043028","P043029","P043030","P043031","P043032","P043033","P043034","P043035","P043036","P043037","P043038","P043039","P043040","P043041","P043042","P043043","P043044","P043045","P043046","P043047","P043048","P043049","P043050","P043051","P043052","P043053","P043054","P043055","P043056","P043057","P043058","P043059","P043060","P043061","P043062","P043063"
"NAME","Geography","Total","Total!!Male","Total!!Male!!Under 18 years","Total!!Male!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Male!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Male!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Male!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Male!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Male!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Male!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Male!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Male!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Male!!18 to 64 years","Total!!Male!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Male!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Male!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Male!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Male!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Male!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Male!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Male!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Male!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Male!!65 years and over","Total!!Male!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Male!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Male!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Male!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Male!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Male!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Male!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Male!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Male!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female","Total!!Female!!Under 18 years","Total!!Female!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Female!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Female!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Female!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Female!!Under 18 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Female!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Female!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Female!!Under 18 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female!!18 to 64 years","Total!!Female!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Female!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Female!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Female!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Female!!18 to 64 years!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Female!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Female!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Female!!18 to 64 years!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female!!65 years and over","Total!!Female!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)","Total!!Female!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Correctional facilities for adults (101-106)","Total!!Female!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Juvenile facilities (201-203)","Total!!Female!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Nursing facilities/Skilled-nursing facilities (301)","Total!!Female!!65 years and over!!Institutionalized population (101-106, 201-203, 301, 401-405)!!Other institutional facilities (401-405)","Total!!Female!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)","Total!!Female!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!College/University student housing (501)","Total!!Female!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Military quarters (601-602)","Total!!Female!!65 years and over!!Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904)!!Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
"Block Group 2, Census Tract 4514.01, Baltimore County, Maryland","1500000US240054514012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4514.02, Baltimore County, Maryland","1500000US240054514021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4514.02, Baltimore County, Maryland","1500000US240054514022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4514.02, Baltimore County, Maryland","1500000US240054514023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4515, Baltimore County, Maryland","1500000US240054515001","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4515, Baltimore County, Maryland","1500000US240054515002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4515, Baltimore County, Maryland","1500000US240054515003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4516, Baltimore County, Maryland","1500000US240054516001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4516, Baltimore County, Maryland","1500000US240054516002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4517.01, Baltimore County, Maryland","1500000US240054517011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4517.01, Baltimore County, Maryland","1500000US240054517012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4517.02, Baltimore County, Maryland","1500000US240054517021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4517.02, Baltimore County, Maryland","1500000US240054517022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4518.01, Baltimore County, Maryland","1500000US240054518011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 4, Census Tract 4518.01, Baltimore County, Maryland","1500000US240054518014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4518.01, Baltimore County, Maryland","1500000US240054518012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4518.01, Baltimore County, Maryland","1500000US240054518013","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","13","1","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","5","0","0","5","7","0","0","0","0","0","7","0","0","7"
"Block Group 1, Census Tract 4518.02, Baltimore County, Maryland","1500000US240054518021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4518.02, Baltimore County, Maryland","1500000US240054518022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4518.02, Baltimore County, Maryland","1500000US240054518023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4518.03, Baltimore County, Maryland","1500000US240054518031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4518.03, Baltimore County, Maryland","1500000US240054518032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4519, Baltimore County, Maryland","1500000US240054519001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4519, Baltimore County, Maryland","1500000US240054519002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4519, Baltimore County, Maryland","1500000US240054519003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4520, Baltimore County, Maryland","1500000US240054520001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4520, Baltimore County, Maryland","1500000US240054520002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4521, Baltimore County, Maryland","1500000US240054521001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4521, Baltimore County, Maryland","1500000US240054521002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4521, Baltimore County, Maryland","1500000US240054521003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4523, Baltimore County, Maryland","1500000US240054523001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4523, Baltimore County, Maryland","1500000US240054523002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4524, Baltimore County, Maryland","1500000US240054524001","16","9","1","0","0","0","0","0","1","0","0","1","8","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","1","0","0","1","4","0","0","0","0","0","4","0","0","4","2","0","0","0","0","0","2","0","0","2"
"Block Group 2, Census Tract 4524, Baltimore County, Maryland","1500000US240054524002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4525, Baltimore County, Maryland","1500000US240054525001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4525, Baltimore County, Maryland","1500000US240054525002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4525, Baltimore County, Maryland","1500000US240054525003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4901, Baltimore County, Maryland","1500000US240054901001","6","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4901, Baltimore County, Maryland","1500000US240054901002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4901, Baltimore County, Maryland","1500000US240054901003","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","0","0","10"
"Block Group 1, Census Tract 4902, Baltimore County, Maryland","1500000US240054902001","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","0","0","7","9","0","0","0","0","0","9","0","0","9"
"Block Group 2, Census Tract 4902, Baltimore County, Maryland","1500000US240054902002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4902, Baltimore County, Maryland","1500000US240054902003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4903.01, Baltimore County, Maryland","1500000US240054903011","3","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4903.01, Baltimore County, Maryland","1500000US240054903012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4903.01, Baltimore County, Maryland","1500000US240054903013","1453","1216","41","41","41","0","0","0","0","0","0","0","1142","1142","1116","0","26","0","0","0","0","0","33","33","3","0","30","0","0","0","0","0","237","1","1","1","0","0","0","0","0","0","0","177","177","161","0","16","0","0","0","0","0","59","59","0","0","59","0","0","0","0","0"
"Block Group 1, Census Tract 4903.02, Baltimore County, Maryland","1500000US240054903021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4903.02, Baltimore County, Maryland","1500000US240054903022","1192","358","1","0","0","0","0","0","1","1","0","0","341","0","0","0","0","0","341","341","0","0","16","16","0","0","16","0","0","0","0","0","834","1","0","0","0","0","0","1","1","0","0","757","1","0","0","1","0","756","756","0","0","76","76","0","0","76","0","0","0","0","0"
"Block Group 1, Census Tract 4904, Baltimore County, Maryland","1500000US240054904001","103","30","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","28","28","0","0","28","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","7","3","0","0","3","0","4","0","0","4","66","59","0","0","59","0","7","0","0","7"
"Block Group 2, Census Tract 4904, Baltimore County, Maryland","1500000US240054904002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4905, Baltimore County, Maryland","1500000US240054905001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4905, Baltimore County, Maryland","1500000US240054905002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 4905, Baltimore County, Maryland","1500000US240054905003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 4906.01, Baltimore County, Maryland","1500000US240054906011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 4906.01, Baltimore County, Maryland","1500000US240054906012","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","3"
"Block Group 2, Census Tract 6023.03, Howard County, Maryland","1500000US240276023032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 6023.03, Howard County, Maryland","1500000US240276023033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 1, Census Tract 6023.04, Howard County, Maryland","1500000US240276023041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 2, Census Tract 6023.04, Howard County, Maryland","1500000US240276023042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Block Group 3, Census Tract 6023.04, Howard County, Maryland","1500000US240276023043","3","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
